sample_number,test_number,name,entry,units,status
105333,505333,Content,98.04,%,I
105334,505334,,92.85,%,I
105335,505335,Potency,93.06,%,I
105336,505336,,91.94,%,I
105337,505337,,92.0,%,A
105338,505338,,96.57,%,I
105339,505339,,97.21,%,I
105340,505340,Content,91.61,%,A
105341,505341,Potency,93.95,%,I
105342,505342,Potency,90.56,%,A
105343,505343,,94.66,%,I
105344,505344,Content,,%,A
105345,505345,Potency,98.12,%,I
105346,505346,Potency,91.07,%,A
105347,505347,Potency,,%,I
105348,505348,Potency,92.42,%,I
105349,505349,Content,95.84,%,I
105350,505350,Potency,98.98,%,I
105351,505351,Content,98.55,%,A
105352,505352,Content,98.92,%,A
105353,505353,Potency,96.77,%,A
105354,505354,Content,,%,I
105355,505355,Content,,%,A
105356,505356,Content,91.43,%,A
105357,505357,Potency,99.53,%,A
105358,505358,,,%,A
105359,505359,Potency,96.83,%,A
105360,505360,Content,98.61,%,A
105361,505361,Potency,95.58,%,A
105362,505362,Content,99.43,%,I
105363,505363,Potency,97.0,%,A
105364,505364,,96.07,%,A
105365,505365,,96.57,%,A
105366,505366,,,%,I
105367,505367,Content,92.95,%,I
105368,505368,Content,99.92,%,A
105369,505369,Potency,95.85,%,A
105370,505370,Content,98.35,%,A
105371,505371,,97.46,%,A
105372,505372,Potency,91.5,%,I
105373,505373,Content,97.0,%,I
105374,505374,Content,97.49,%,I
105375,505375,,91.26,%,I
105376,505376,Potency,,%,I
105377,505377,,90.59,%,A
105378,505378,Potency,90.53,%,A
105379,505379,Potency,92.34,%,A
105380,505380,Content,95.85,%,I
105381,505381,Content,95.48,%,A
105382,505382,,97.7,%,A
105383,505383,,96.64,%,I
105384,505384,Potency,96.64,%,A
105385,505385,Potency,,%,A
105386,505386,Content,90.46,%,I
105387,505387,,99.3,%,A
105388,505388,Content,93.95,%,I
105389,505389,,97.76,%,I
105390,505390,,,%,A
105391,505391,,97.47,%,I
105392,505392,Potency,94.75,%,A
105393,505393,Potency,95.29,%,A
105394,505394,,97.49,%,I
105395,505395,Content,91.9,%,I
105396,505396,,,%,I
105397,505397,Content,97.18,%,A
105398,505398,Content,95.99,%,I
105399,505399,Content,95.7,%,A
105400,505400,Content,95.45,%,I
105401,505401,Content,96.97,%,I
105402,505402,Potency,91.2,%,I
105403,505403,,93.61,%,A
105404,505404,,91.97,%,A
105405,505405,Potency,96.35,%,A
105406,505406,,98.07,%,I
105407,505407,,99.84,%,A
105408,505408,Content,96.75,%,I
105409,505409,,90.78,%,A
105410,505410,Content,99.27,%,I
105411,505411,Potency,92.13,%,I
105412,505412,,92.03,%,I
105413,505413,Content,92.6,%,A
105414,505414,,92.81,%,A
105415,505415,Potency,96.3,%,I
105416,505416,Potency,94.77,%,A
105417,505417,Potency,91.4,%,A
105418,505418,,,%,I
105419,505419,,90.25,%,A
105420,505420,,90.85,%,I
105421,505421,Potency,91.8,%,A
105422,505422,Potency,95.33,%,A
105423,505423,,99.38,%,A
105424,505424,Content,98.11,%,I
105425,505425,Potency,96.34,%,I
105426,505426,,91.71,%,I
105427,505427,Potency,90.18,%,I
105428,505428,,96.45,%,A
105429,505429,Potency,94.23,%,A
105430,505430,Content,98.95,%,I
105431,505431,Content,98.18,%,A
105432,505432,,97.88,%,I
105433,505433,Content,99.39,%,A
105434,505434,Content,92.01,%,A
105435,505435,Potency,98.27,%,I
105436,505436,Content,90.83,%,I
105437,505437,Content,93.09,%,I
105438,505438,Potency,96.94,%,A
105439,505439,Potency,,%,I
105440,505440,,,%,A
105441,505441,Potency,91.03,%,A
105442,505442,Potency,,%,A
105443,505443,Content,91.97,%,I
105444,505444,,94.42,%,I
105445,505445,Content,93.96,%,I
105446,505446,Potency,98.07,%,A
105447,505447,Content,95.36,%,I
105448,505448,Potency,98.07,%,A
105449,505449,,94.92,%,A
105450,505450,Potency,99.82,%,A
105451,505451,Content,95.22,%,A
105452,505452,,91.92,%,I
105453,505453,,96.2,%,I
105454,505454,,93.86,%,A
105455,505455,Content,90.22,%,A
105456,505456,,92.53,%,A
105457,505457,Content,98.4,%,I
105458,505458,Potency,95.57,%,I
105459,505459,Potency,92.55,%,A
105460,505460,Potency,92.56,%,A
105461,505461,Potency,99.97,%,I
105462,505462,,91.93,%,A
105463,505463,Potency,94.84,%,I
105464,505464,Potency,98.04,%,I
105465,505465,Potency,91.58,%,A
105466,505466,Potency,94.99,%,I
105467,505467,Content,92.77,%,I
105468,505468,Potency,96.72,%,A
105469,505469,,94.6,%,I
105470,505470,Potency,99.58,%,I
105471,505471,,99.89,%,A
105472,505472,Content,94.91,%,A
105473,505473,Potency,90.38,%,A
105474,505474,,95.84,%,A
105475,505475,Content,97.09,%,A
105476,505476,Potency,,%,A
105477,505477,,97.34,%,I
105478,505478,,91.02,%,I
105479,505479,,,%,A
105480,505480,Content,93.12,%,A
105481,505481,Content,99.95,%,I
105482,505482,Potency,98.2,%,I
105483,505483,Content,97.88,%,A
105484,505484,Potency,93.76,%,A
105485,505485,Content,96.61,%,A
105486,505486,Content,98.49,%,A
105487,505487,Potency,94.44,%,A
105488,505488,Potency,97.08,%,A
105489,505489,Potency,96.11,%,A
105490,505490,Potency,96.13,%,A
105491,505491,Content,96.85,%,I
105492,505492,Potency,91.16,%,I
105493,505493,Content,95.96,%,A
105494,505494,Content,92.27,%,A
105495,505495,Content,96.12,%,I
105496,505496,Content,94.91,%,A
105497,505497,,92.27,%,I
105498,505498,,96.35,%,A
105499,505499,,94.64,%,A
105500,505500,Content,95.55,%,I
105501,505501,,96.28,%,I
105502,505502,,94.8,%,I
105503,505503,Potency,93.54,%,A
105504,505504,Potency,97.81,%,I
105505,505505,,90.92,%,A
105506,505506,Potency,93.58,%,I
105507,505507,Content,96.79,%,A
105508,505508,,90.79,%,I
105509,505509,Content,91.38,%,I
105510,505510,,95.25,%,A
105511,505511,Potency,93.94,%,I
105512,505512,Content,97.69,%,A
105513,505513,Potency,99.49,%,A
105514,505514,Content,98.59,%,A
105515,505515,,95.83,%,A
105516,505516,Potency,94.27,%,I
105517,505517,,90.72,%,A
105518,505518,Content,98.91,%,I
105519,505519,Potency,,%,A
105520,505520,Content,94.52,%,A
105521,505521,Content,93.2,%,A
105522,505522,Content,97.64,%,A
105523,505523,Potency,98.53,%,A
105524,505524,Potency,97.77,%,A
105525,505525,,,%,A
105526,505526,,94.01,%,A
105527,505527,,94.14,%,A
105528,505528,,95.59,%,A
105529,505529,Content,,%,I
105530,505530,Content,99.76,%,A
105531,505531,,94.67,%,A
105532,505532,,90.61,%,I
105533,505533,Potency,98.41,%,I
105534,505534,Potency,96.1,%,I
105535,505535,Potency,92.36,%,A
105536,505536,Content,94.33,%,I
105537,505537,Potency,96.49,%,I
105538,505538,,94.3,%,A
105539,505539,Content,91.75,%,A
105540,505540,,93.97,%,I
105541,505541,Potency,95.63,%,A
105542,505542,Content,91.96,%,A
105543,505543,,94.0,%,I
105544,505544,Potency,94.16,%,A
105545,505545,Content,97.64,%,I
105546,505546,,92.01,%,A
105547,505547,Potency,95.56,%,A
105548,505548,,98.87,%,A
105549,505549,Content,92.26,%,A
105550,505550,,96.73,%,I
105551,505551,Content,94.92,%,I
105552,505552,Content,97.36,%,I
105553,505553,Content,99.32,%,A
105554,505554,Potency,92.27,%,A
105555,505555,Content,93.77,%,A
105556,505556,,96.18,%,A
105557,505557,,90.34,%,A
105558,505558,Content,,%,I
105559,505559,Potency,,%,I
105560,505560,,90.97,%,A
105561,505561,,94.53,%,I
105562,505562,,90.71,%,A
105563,505563,Potency,93.63,%,A
105564,505564,Potency,90.84,%,I
105565,505565,Content,98.82,%,I
105566,505566,Potency,98.42,%,A
105567,505567,,,%,A
105568,505568,Potency,99.12,%,A
105569,505569,,98.04,%,I
105570,505570,Content,98.72,%,I
105571,505571,Content,99.47,%,A
105572,505572,Content,92.78,%,A
105573,505573,Potency,95.45,%,A
105574,505574,Potency,92.93,%,I
105575,505575,Content,93.32,%,I
105576,505576,,,%,A
105577,505577,Potency,97.26,%,I
105578,505578,Content,94.19,%,I
105579,505579,Content,99.5,%,I
105580,505580,,92.51,%,I
105581,505581,,90.91,%,A
105582,505582,Potency,,%,A
105583,505583,,99.58,%,I
105584,505584,,98.52,%,A
105585,505585,Potency,90.07,%,A
105586,505586,,96.87,%,I
105587,505587,Content,90.69,%,A
105588,505588,,97.19,%,A
105589,505589,,94.24,%,A
105590,505590,Potency,95.45,%,A
105591,505591,,98.89,%,A
105592,505592,Potency,91.99,%,I
105593,505593,Potency,93.23,%,I
105594,505594,Content,91.4,%,I
105595,505595,Potency,96.01,%,I
105596,505596,Potency,90.39,%,A
105597,505597,Content,98.72,%,I
105598,505598,Potency,98.34,%,A
105599,505599,,94.14,%,I
105600,505600,Potency,97.19,%,I
105601,505601,Potency,,%,I
105602,505602,Potency,97.52,%,I
105603,505603,Content,92.36,%,A
105604,505604,Content,93.56,%,I
105605,505605,Potency,95.11,%,I
105606,505606,Potency,92.61,%,I
105607,505607,,94.09,%,I
105608,505608,Potency,95.1,%,A
105609,505609,,,%,I
105610,505610,,92.2,%,A
105611,505611,,90.97,%,I
105612,505612,Content,90.06,%,I
105613,505613,Content,98.98,%,A
105614,505614,Potency,92.64,%,A
105615,505615,Potency,,%,I
105616,505616,Content,93.67,%,A
105617,505617,,99.49,%,I
105618,505618,,90.99,%,I
105619,505619,Content,92.07,%,I
105620,505620,,96.13,%,I
105621,505621,Potency,93.59,%,A
105622,505622,Content,93.16,%,A
105623,505623,Content,97.49,%,I
105624,505624,Content,91.29,%,I
105625,505625,,,%,I
105626,505626,,99.3,%,I
105627,505627,Potency,97.51,%,A
105628,505628,,90.96,%,A
105629,505629,Content,97.04,%,A
105630,505630,Potency,98.04,%,A
105631,505631,,92.1,%,A
105632,505632,Potency,97.77,%,A
105633,505633,,93.86,%,I
105634,505634,,99.07,%,A
105635,505635,Content,95.75,%,A
105636,505636,Content,98.34,%,A
105637,505637,Potency,98.0,%,I
105638,505638,,92.41,%,A
105639,505639,Potency,94.65,%,A
105640,505640,Potency,95.84,%,I
105641,505641,Content,92.12,%,A
105642,505642,Content,,%,A
105643,505643,Potency,91.54,%,I
105644,505644,Content,95.25,%,A
105645,505645,,99.07,%,A
105646,505646,,95.58,%,I
105647,505647,,95.33,%,A
105648,505648,Potency,,%,A
105649,505649,Potency,96.62,%,I
105650,505650,Content,90.59,%,A
105651,505651,,92.65,%,A
105652,505652,,90.47,%,A
105653,505653,Content,90.8,%,A
105654,505654,,92.67,%,A
105655,505655,,,%,A
105656,505656,,98.26,%,A
105657,505657,,92.77,%,A
105658,505658,Content,92.48,%,A
105659,505659,Potency,97.99,%,A
105660,505660,Potency,95.78,%,A
105661,505661,Content,90.58,%,I
105662,505662,Potency,93.68,%,A
105663,505663,Potency,91.58,%,I
105664,505664,Potency,92.7,%,I
105665,505665,Content,93.16,%,I
105666,505666,,91.39,%,I
105667,505667,Potency,96.25,%,A
105668,505668,Content,96.0,%,A
105669,505669,,95.08,%,I
105670,505670,,98.05,%,A
105671,505671,Content,96.21,%,I
105672,505672,Potency,90.58,%,I
105673,505673,Content,93.29,%,I
105674,505674,,94.86,%,A
105675,505675,,90.34,%,A
105676,505676,Content,,%,I
105677,505677,Potency,90.17,%,A
105678,505678,Content,92.56,%,I
105679,505679,Content,95.98,%,A
105680,505680,Potency,90.62,%,I
105681,505681,Content,98.87,%,A
105682,505682,,93.88,%,I
105683,505683,Content,97.14,%,A
105684,505684,,95.6,%,A
105685,505685,Potency,92.33,%,I
105686,505686,Potency,,%,A
105687,505687,Content,92.91,%,I
105688,505688,Content,98.6,%,I
105689,505689,Potency,98.32,%,A
105690,505690,Content,99.01,%,A
105691,505691,,97.77,%,A
105692,505692,Content,95.87,%,A
105693,505693,Content,90.09,%,A
105694,505694,,97.66,%,A
105695,505695,Content,94.4,%,I
105696,505696,,97.27,%,A
105697,505697,Content,96.51,%,A
105698,505698,Content,99.34,%,I
105699,505699,Potency,,%,I
105700,505700,,95.31,%,I
105701,505701,Potency,91.05,%,I
105702,505702,,90.09,%,I
105703,505703,Potency,96.66,%,I
105704,505704,Potency,96.99,%,A
105705,505705,Potency,91.43,%,A
105706,505706,,91.98,%,I
105707,505707,,98.25,%,I
105708,505708,Content,95.12,%,A
105709,505709,,93.17,%,A
105710,505710,,,%,I
105711,505711,Content,94.92,%,I
105712,505712,,94.57,%,A
105713,505713,,96.8,%,I
105714,505714,Content,,%,A
105715,505715,Content,91.24,%,A
105716,505716,,92.72,%,I
105717,505717,Potency,90.3,%,A
105718,505718,,93.61,%,A
105719,505719,Potency,99.67,%,A
105720,505720,Content,97.05,%,A
105721,505721,Content,99.7,%,A
105722,505722,,97.96,%,I
105723,505723,Potency,94.0,%,I
105724,505724,,94.69,%,A
105725,505725,,96.24,%,I
105726,505726,,95.88,%,I
105727,505727,Potency,92.86,%,I
105728,505728,Content,,%,I
105729,505729,,,%,A
105730,505730,Potency,91.94,%,I
105731,505731,,93.33,%,A
105732,505732,Content,96.47,%,A
105733,505733,Content,92.54,%,I
105734,505734,Potency,99.35,%,A
105735,505735,,90.45,%,A
105736,505736,,97.75,%,I
105737,505737,Content,99.53,%,A
105738,505738,Potency,,%,A
105739,505739,Potency,92.38,%,I
105740,505740,Content,94.39,%,A
105741,505741,Content,94.05,%,A
105742,505742,Content,96.82,%,I
105743,505743,,95.06,%,I
105744,505744,,,%,A
105745,505745,Content,99.65,%,I
105746,505746,,97.2,%,I
105747,505747,Potency,91.73,%,I
105748,505748,Content,97.02,%,A
105749,505749,,94.63,%,A
105750,505750,Content,90.64,%,I
105751,505751,,95.09,%,I
105752,505752,Potency,92.67,%,I
105753,505753,Potency,94.84,%,I
105754,505754,Potency,98.64,%,I
105755,505755,Content,96.17,%,I
105756,505756,Potency,,%,I
105757,505757,Potency,96.24,%,A
105758,505758,,97.61,%,A
105759,505759,,90.49,%,I
105760,505760,,90.12,%,A
105761,505761,,,%,I
105762,505762,,92.07,%,I
105763,505763,Content,92.29,%,I
105764,505764,,99.85,%,A
105765,505765,Potency,94.36,%,A
105766,505766,Content,97.86,%,A
105767,505767,Content,98.03,%,I
105768,505768,,94.64,%,I
105769,505769,Content,91.58,%,I
105770,505770,,99.66,%,A
105771,505771,,92.86,%,A
105772,505772,Potency,90.18,%,I
105773,505773,Potency,,%,I
105774,505774,Potency,94.76,%,A
105775,505775,Potency,97.23,%,A
105776,505776,Content,,%,A
105777,505777,Content,95.26,%,I
105778,505778,Content,98.87,%,I
105779,505779,Potency,93.46,%,I
105780,505780,Content,99.02,%,I
105781,505781,,93.33,%,A
105782,505782,Content,99.42,%,A
105783,505783,,90.38,%,I
105784,505784,Content,,%,I
105785,505785,Potency,92.36,%,A
105786,505786,Content,92.19,%,I
105787,505787,Potency,92.4,%,I
105788,505788,,96.07,%,A
105789,505789,Potency,97.71,%,I
105790,505790,Content,94.86,%,I
105791,505791,Potency,97.34,%,I
105792,505792,Content,91.16,%,I
105793,505793,Content,95.88,%,I
105794,505794,Potency,,%,I
105795,505795,Content,96.14,%,I
105796,505796,,92.3,%,I
105797,505797,,,%,I
105798,505798,Content,90.34,%,A
105799,505799,,92.92,%,I
105800,505800,Content,97.63,%,A
105801,505801,Potency,99.24,%,A
105802,505802,,,%,A
105803,505803,Potency,96.52,%,A
105804,505804,Content,94.97,%,I
105805,505805,Content,95.96,%,I
105806,505806,Content,97.87,%,A
105807,505807,Potency,97.23,%,I
105808,505808,Content,92.22,%,I
105809,505809,Content,97.21,%,A
105810,505810,Potency,91.54,%,A
105811,505811,Potency,91.25,%,I
105812,505812,Potency,96.73,%,I
105813,505813,Potency,91.33,%,A
105814,505814,,91.71,%,A
105815,505815,Potency,99.44,%,A
105816,505816,Content,,%,I
105817,505817,Content,93.26,%,A
105818,505818,Content,92.33,%,I
105819,505819,,95.89,%,A
105820,505820,Content,,%,A
105821,505821,Potency,90.45,%,I
105822,505822,Potency,95.1,%,I
105823,505823,Potency,94.87,%,I
105824,505824,Potency,90.22,%,A
105825,505825,Content,96.21,%,I
105826,505826,Potency,91.41,%,A
105827,505827,,96.46,%,I
105828,505828,Content,92.81,%,I
105829,505829,Potency,91.21,%,A
105830,505830,,,%,I
105831,505831,Content,92.35,%,A
105832,505832,Content,90.9,%,A
105833,505833,Content,99.02,%,I
105834,505834,Potency,90.26,%,A
105835,505835,Potency,91.39,%,I
105836,505836,Content,92.57,%,I
105837,505837,Content,95.53,%,I
105838,505838,Potency,94.63,%,A
105839,505839,Potency,94.52,%,A
105840,505840,,97.87,%,I
105841,505841,Content,93.96,%,A
105842,505842,Potency,94.66,%,A
105843,505843,Potency,94.79,%,I
105844,505844,Potency,95.29,%,I
105845,505845,Content,94.41,%,I
105846,505846,Potency,93.56,%,I
105847,505847,Potency,93.16,%,A
105848,505848,Content,99.75,%,A
105849,505849,Content,96.18,%,A
105850,505850,Potency,94.81,%,I
105851,505851,Potency,99.96,%,A
105852,505852,Potency,96.07,%,I
105853,505853,Potency,91.04,%,I
105854,505854,Potency,,%,I
105855,505855,,98.68,%,A
105856,505856,,99.3,%,I
105857,505857,Content,90.08,%,I
105858,505858,Potency,94.2,%,A
105859,505859,,,%,I
105860,505860,Potency,95.55,%,A
105861,505861,Content,90.19,%,I
105862,505862,Content,93.97,%,I
105863,505863,Potency,95.74,%,A
105864,505864,,98.57,%,A
105865,505865,Potency,91.22,%,A
105866,505866,Content,99.13,%,A
105867,505867,Potency,99.08,%,I
105868,505868,Potency,91.68,%,A
105869,505869,,92.85,%,I
105870,505870,Content,99.77,%,I
105871,505871,Potency,92.29,%,A
105872,505872,,94.37,%,A
105873,505873,Content,,%,I
105874,505874,Potency,96.9,%,A
105875,505875,Content,97.46,%,I
105876,505876,Content,96.32,%,A
105877,505877,Potency,95.28,%,I
105878,505878,Potency,,%,A
105879,505879,Potency,90.56,%,A
105880,505880,Content,93.74,%,I
105881,505881,Potency,90.01,%,I
105882,505882,Potency,99.35,%,I
105883,505883,Content,91.99,%,I
105884,505884,Content,96.65,%,I
105885,505885,Content,96.77,%,I
105886,505886,Content,92.2,%,I
105887,505887,Potency,96.22,%,I
105888,505888,Potency,95.61,%,A
105889,505889,Potency,92.59,%,A
105890,505890,Potency,97.9,%,A
105891,505891,Potency,95.46,%,A
105892,505892,,91.62,%,I
105893,505893,,92.59,%,A
105894,505894,Potency,96.94,%,A
105895,505895,,98.15,%,A
105896,505896,,96.48,%,A
105897,505897,Content,92.6,%,I
105898,505898,Content,94.22,%,I
105899,505899,Content,94.48,%,A
105900,505900,Potency,96.75,%,I
105901,505901,Content,92.59,%,A
105902,505902,Potency,90.06,%,A
105903,505903,,92.67,%,A
105904,505904,Potency,92.84,%,A
105905,505905,Potency,95.31,%,I
105906,505906,,92.25,%,I
105907,505907,Content,90.72,%,I
105908,505908,Potency,98.58,%,A
105909,505909,Content,94.02,%,I
105910,505910,,95.89,%,I
105911,505911,,93.8,%,I
105912,505912,Content,92.81,%,A
105913,505913,Content,93.23,%,A
105914,505914,Content,91.85,%,I
105915,505915,Content,98.27,%,I
105916,505916,Potency,96.65,%,A
105917,505917,,93.17,%,I
105918,505918,Potency,93.92,%,A
105919,505919,Content,97.99,%,A
105920,505920,Content,92.62,%,I
105921,505921,,99.2,%,I
105922,505922,,95.11,%,I
105923,505923,Potency,94.4,%,A
105924,505924,Potency,98.97,%,A
105925,505925,Potency,93.6,%,I
105926,505926,Content,91.2,%,A
105927,505927,Potency,99.31,%,I
105928,505928,Content,95.57,%,I
105929,505929,Potency,93.86,%,A
105930,505930,Content,99.4,%,I
105931,505931,Content,99.41,%,I
105932,505932,Content,99.68,%,A
105933,505933,Content,91.52,%,A
105934,505934,Content,90.61,%,A
105935,505935,,99.93,%,A
105936,505936,Potency,,%,A
105937,505937,Potency,94.65,%,A
105938,505938,Potency,92.42,%,A
105939,505939,Potency,92.96,%,I
105940,505940,Content,,%,I
105941,505941,Content,,%,I
105942,505942,Potency,99.48,%,A
105943,505943,,,%,I
105944,505944,,99.64,%,I
105945,505945,Content,98.24,%,A
105946,505946,Potency,,%,A
105947,505947,,94.72,%,I
105948,505948,,94.4,%,A
105949,505949,Content,99.95,%,A
105950,505950,Potency,99.14,%,A
105951,505951,Content,99.58,%,A
105952,505952,Content,94.8,%,I
105953,505953,Potency,91.09,%,I
105954,505954,Potency,94.15,%,I
105955,505955,Content,97.28,%,I
105956,505956,Content,94.24,%,A
105957,505957,Content,93.95,%,I
105958,505958,Content,98.12,%,A
105959,505959,Potency,93.13,%,A
105960,505960,,91.26,%,A
105961,505961,Potency,99.39,%,I
105962,505962,,98.18,%,I
105963,505963,Potency,92.55,%,I
105964,505964,,96.94,%,A
105965,505965,Potency,,%,A
105966,505966,Potency,97.7,%,A
105967,505967,,97.33,%,A
105968,505968,Potency,93.59,%,A
105969,505969,Content,94.62,%,I
105970,505970,Potency,91.55,%,A
105971,505971,,92.81,%,A
105972,505972,Potency,98.68,%,I
105973,505973,,93.2,%,I
105974,505974,,97.82,%,A
105975,505975,Content,93.89,%,A
105976,505976,Content,90.59,%,A
105977,505977,,94.69,%,A
105978,505978,Content,98.86,%,A
105979,505979,Content,92.72,%,A
105980,505980,,92.09,%,A
105981,505981,,96.1,%,I
105982,505982,,91.68,%,A
105983,505983,Potency,98.55,%,A
105984,505984,Content,94.59,%,I
105985,505985,Potency,92.67,%,I
105986,505986,Potency,99.1,%,I
105987,505987,Potency,91.35,%,I
105988,505988,Content,95.68,%,I
105989,505989,Potency,97.32,%,A
105990,505990,Potency,97.04,%,I
105991,505991,,94.65,%,A
105992,505992,Content,90.0,%,I
105993,505993,Potency,98.3,%,I
105994,505994,Potency,96.65,%,I
105995,505995,Potency,97.92,%,I
105996,505996,Potency,97.76,%,I
105997,505997,,99.49,%,I
105998,505998,,97.06,%,A
105999,505999,Content,94.93,%,I
106000,506000,Content,94.59,%,A
106001,506001,Potency,91.84,%,I
106002,506002,,98.08,%,A
106003,506003,,95.89,%,A
106004,506004,Potency,98.76,%,I
106005,506005,,95.12,%,I
106006,506006,Potency,94.91,%,A
106007,506007,Content,98.86,%,I
106008,506008,Content,94.12,%,I
106009,506009,,99.72,%,A
106010,506010,,96.23,%,A
106011,506011,,93.71,%,A
106012,506012,Content,95.28,%,A
106013,506013,,99.38,%,I
106014,506014,Potency,97.47,%,I
106015,506015,,92.03,%,I
106016,506016,Content,93.24,%,A
106017,506017,Content,90.25,%,A
106018,506018,,92.74,%,A
106019,506019,Potency,92.28,%,A
106020,506020,Content,98.13,%,I
106021,506021,Content,98.45,%,I
