lot_number,item_description
LBL105414,BatchA
LBL105415,BatchC
LBL105416,BatchC
LBL105417,BatchC
LBL105418,BatchA
LBL105419,BatchC
LBL105420,BatchA
LBL105421,BatchB
LBL105422,BatchC
LBL105423,BatchB
LBL105424,BatchA
LBL105425,BatchA
LBL105426,BatchC
LBL105427,BatchA
LBL105428,BatchA
LBL105429,BatchC
LBL105430,BatchB
LBL105431,BatchA
LBL105432,BatchB
LBL105433,BatchB
LBL105434,BatchC
LBL105435,BatchB
LBL105436,BatchB
LBL105437,BatchA
LBL105438,BatchA
LBL105439,BatchC
LBL105440,BatchC
LBL105441,BatchA
LBL105442,BatchB
LBL105443,BatchA
LBL105444,BatchA
LBL105445,BatchC
LBL105446,BatchC
LBL105447,BatchB
LBL105448,BatchB
LBL105449,BatchB
LBL105450,BatchA
LBL105451,BatchA
LBL105452,BatchB
LBL105453,BatchB
LBL105454,BatchA
LBL105455,BatchB
LBL105456,BatchA
LBL105457,BatchC
LBL105458,BatchC
LBL105459,BatchA
LBL105460,BatchA
LBL105461,BatchC
LBL105462,BatchC
LBL105463,BatchC
LBL105464,BatchC
LBL105465,BatchA
LBL105466,BatchA
LBL105467,BatchC
LBL105468,BatchA
LBL105469,BatchA
LBL105470,BatchB
LBL105471,BatchB
LBL105472,BatchA
LBL105473,BatchA
LBL105474,BatchB
LBL105475,BatchC
LBL105476,BatchB
LBL105477,BatchA
LBL105478,BatchB
LBL105479,BatchB
LBL105480,BatchB
LBL105481,BatchC
LBL105482,BatchA
LBL105483,BatchC
LBL105484,BatchC
LBL105485,BatchC
LBL105486,BatchA
LBL105487,BatchB
LBL105488,BatchC
LBL105489,BatchC
LBL105490,BatchA
LBL105491,BatchA
LBL105492,BatchC
LBL105493,BatchA
LBL105494,BatchC
LBL105495,BatchC
LBL105496,BatchA
LBL105497,BatchB
LBL105498,BatchB
LBL105499,BatchC
LBL105500,BatchC
LBL105501,BatchB
LBL105502,BatchB
LBL105503,BatchB
LBL105504,BatchC
LBL105505,BatchC
LBL105506,BatchA
LBL105507,BatchA
LBL105508,BatchC
LBL105509,BatchA
LBL105510,BatchB
LBL105511,BatchA
LBL105512,BatchA
LBL105513,BatchC
LBL105514,BatchC
LBL105515,BatchB
LBL105516,BatchC
LBL105517,BatchB
LBL105518,BatchB
LBL105519,BatchA
LBL105520,BatchB
LBL105521,BatchA
LBL105522,BatchA
LBL105523,BatchB
LBL105524,BatchA
LBL105525,BatchC
LBL105526,BatchC
LBL105527,BatchC
LBL105528,BatchC
LBL105529,BatchC
LBL105530,BatchA
LBL105531,BatchB
LBL105532,BatchA
LBL105533,BatchB
LBL105534,BatchC
LBL105535,BatchA
LBL105536,BatchC
LBL105537,BatchA
LBL105538,BatchB
LBL105539,BatchB
LBL105540,BatchC
LBL105541,BatchA
LBL105542,BatchB
LBL105543,BatchC
LBL105544,BatchB
LBL105545,BatchC
LBL105546,BatchA
LBL105547,BatchC
LBL105548,BatchA
LBL105549,BatchC
LBL105550,BatchB
LBL105551,BatchC
LBL105552,BatchB
LBL105553,BatchB
LBL105554,BatchA
LBL105555,BatchA
LBL105556,BatchB
LBL105557,BatchA
LBL105558,BatchC
LBL105559,BatchC
LBL105560,BatchC
LBL105561,BatchB
LBL105562,BatchA
LBL105563,BatchA
LBL105564,BatchB
LBL105565,BatchA
LBL105566,BatchC
LBL105567,BatchB
LBL105568,BatchA
LBL105569,BatchC
LBL105570,BatchC
LBL105571,BatchA
LBL105572,BatchA
LBL105573,BatchB
LBL105574,BatchB
LBL105575,BatchA
LBL105576,BatchC
LBL105577,BatchB
LBL105578,BatchC
LBL105579,BatchC
LBL105580,BatchC
LBL105581,BatchA
LBL105582,BatchA
LBL105583,BatchC
LBL105584,BatchA
LBL105585,BatchC
LBL105586,BatchC
LBL105587,BatchA
LBL105588,BatchA
LBL105589,BatchA
LBL105590,BatchC
LBL105591,BatchA
LBL105592,BatchA
LBL105593,BatchA
LBL105594,BatchA
LBL105595,BatchA
LBL105596,BatchA
LBL105597,BatchB
LBL105598,BatchB
LBL105599,BatchB
LBL105600,BatchC
LBL105601,BatchB
LBL105602,BatchB
LBL105603,BatchC
LBL105604,BatchA
LBL105605,BatchC
LBL105606,BatchC
LBL105607,BatchB
LBL105608,BatchB
LBL105609,BatchC
LBL105610,BatchB
LBL105611,BatchB
LBL105612,BatchA
LBL105613,BatchB
LBL105614,BatchB
LBL105615,BatchB
LBL105616,BatchA
LBL105617,BatchA
LBL105618,BatchC
LBL105619,BatchC
LBL105620,BatchA
LBL105621,BatchC
LBL105622,BatchB
LBL105623,BatchC
LBL105624,BatchB
LBL105625,BatchA
LBL105626,BatchB
LBL105627,BatchB
LBL105628,BatchA
LBL105629,BatchB
LBL105630,BatchC
LBL105631,BatchB
LBL105632,BatchB
LBL105633,BatchC
LBL105634,BatchC
LBL105635,BatchB
LBL105636,BatchA
LBL105637,BatchC
LBL105638,BatchB
LBL105639,BatchA
LBL105640,BatchA
LBL105641,BatchB
LBL105642,BatchC
LBL105643,BatchB
LBL105644,BatchB
LBL105645,BatchB
LBL105646,BatchC
LBL105647,BatchB
LBL105648,BatchB
LBL105649,BatchC
LBL105650,BatchB
LBL105651,BatchA
LBL105652,BatchA
LBL105653,BatchA
LBL105654,BatchC
LBL105655,BatchC
LBL105656,BatchB
LBL105657,BatchA
LBL105658,BatchA
LBL105659,BatchC
LBL105660,BatchB
LBL105661,BatchB
LBL105662,BatchC
LBL105663,BatchC
LBL105664,BatchA
LBL105665,BatchA
LBL105666,BatchC
LBL105667,BatchB
LBL105668,BatchC
LBL105669,BatchA
LBL105670,BatchC
LBL105671,BatchB
LBL105672,BatchA
LBL105673,BatchA
LBL105674,BatchC
LBL105675,BatchA
LBL105676,BatchB
LBL105677,BatchB
LBL105678,BatchB
LBL105679,BatchB
LBL105680,BatchC
LBL105681,BatchA
LBL105682,BatchB
LBL105683,BatchA
LBL105684,BatchB
LBL105685,BatchB
LBL105686,BatchA
LBL105687,BatchC
LBL105688,BatchA
LBL105689,BatchA
LBL105690,BatchB
LBL105691,BatchA
LBL105692,BatchA
LBL105693,BatchB
LBL105694,BatchB
LBL105695,BatchA
LBL105696,BatchC
LBL105697,BatchC
LBL105698,BatchB
LBL105699,BatchA
LBL105700,BatchC
LBL105701,BatchC
LBL105702,BatchC
LBL105703,BatchB
LBL105704,BatchB
LBL105705,BatchB
LBL105706,BatchB
LBL105707,BatchB
LBL105708,BatchC
LBL105709,BatchC
LBL105710,BatchB
LBL105711,BatchB
LBL105712,BatchB
LBL105713,BatchC
LBL105714,BatchC
LBL105715,BatchB
LBL105716,BatchB
LBL105717,BatchC
LBL105718,BatchC
LBL105719,BatchC
LBL105720,BatchA
LBL105721,BatchC
LBL105722,BatchA
LBL105723,BatchA
LBL105724,BatchC
LBL105725,BatchC
LBL105726,BatchC
LBL105727,BatchC
LBL105728,BatchA
LBL105729,BatchA
LBL105730,BatchC
LBL105731,BatchA
LBL105732,BatchA
LBL105733,BatchB
LBL105734,BatchB
LBL105735,BatchC
LBL105736,BatchC
LBL105737,BatchA
LBL105738,BatchC
LBL105739,BatchB
LBL105740,BatchC
LBL105741,BatchB
LBL105742,BatchA
LBL105743,BatchC
LBL105744,BatchA
LBL105745,BatchC
LBL105746,BatchC
LBL105747,BatchC
LBL105748,BatchC
LBL105749,BatchA
LBL105750,BatchC
LBL105751,BatchA
LBL105752,BatchC
LBL105753,BatchB
LBL105754,BatchA
LBL105755,BatchB
LBL105756,BatchC
LBL105757,BatchC
LBL105758,BatchC
LBL105759,BatchA
LBL105760,BatchC
LBL105761,BatchC
LBL105762,BatchC
LBL105763,BatchA
LBL105764,BatchC
LBL105765,BatchC
LBL105766,BatchC
LBL105767,BatchA
LBL105768,BatchC
LBL105769,BatchA
LBL105770,BatchC
LBL105771,BatchA
LBL105772,BatchB
LBL105773,BatchA
LBL105774,BatchC
LBL105775,BatchC
LBL105776,BatchB
LBL105777,BatchA
LBL105778,BatchB
LBL105779,BatchA
LBL105780,BatchC
LBL105781,BatchC
LBL105782,BatchA
LBL105783,BatchB
LBL105784,BatchA
LBL105785,BatchB
LBL105786,BatchB
LBL105787,BatchC
LBL105788,BatchB
LBL105789,BatchC
LBL105790,BatchC
LBL105791,BatchB
LBL105792,BatchB
LBL105793,BatchC
LBL105794,BatchB
LBL105795,BatchB
LBL105796,BatchA
LBL105797,BatchC
LBL105798,BatchB
LBL105799,BatchA
LBL105800,BatchA
LBL105801,BatchC
LBL105802,BatchB
LBL105803,BatchB
LBL105804,BatchC
LBL105805,BatchB
LBL105806,BatchB
LBL105807,BatchC
LBL105808,BatchA
LBL105809,BatchA
LBL105810,BatchC
LBL105811,BatchB
LBL105812,BatchB
LBL105813,BatchC
LBL105814,BatchA
LBL105815,BatchA
LBL105816,BatchA
LBL105817,BatchC
LBL105818,BatchA
LBL105819,BatchC
LBL105820,BatchA
LBL105821,BatchA
LBL105822,BatchB
LBL105823,BatchB
LBL105824,BatchA
LBL105825,BatchB
LBL105826,BatchC
LBL105827,BatchA
LBL105828,BatchA
LBL105829,BatchB
LBL105830,BatchB
LBL105831,BatchA
LBL105832,BatchC
LBL105833,BatchB
LBL105834,BatchA
LBL105835,BatchC
LBL105836,BatchC
LBL105837,BatchB
LBL105838,BatchA
LBL105839,BatchB
LBL105840,BatchB
LBL105841,BatchA
LBL105842,BatchC
LBL105843,BatchC
LBL105844,BatchA
LBL105845,BatchC
LBL105846,BatchB
LBL105847,BatchB
LBL105848,BatchB
LBL105849,BatchC
LBL105850,BatchA
LBL105851,BatchA
LBL105852,BatchA
LBL105853,BatchA
LBL105854,BatchC
LBL105855,BatchC
LBL105856,BatchB
LBL105857,BatchB
LBL105858,BatchC
LBL105859,BatchA
LBL105860,BatchB
LBL105861,BatchB
LBL105862,BatchC
LBL105863,BatchC
LBL105864,BatchB
LBL105865,BatchA
LBL105866,BatchB
LBL105867,BatchA
LBL105868,BatchB
LBL105869,BatchB
LBL105870,BatchB
LBL105871,BatchB
LBL105872,BatchC
LBL105873,BatchB
LBL105874,BatchB
LBL105875,BatchC
LBL105876,BatchA
LBL105877,BatchA
LBL105878,BatchC
LBL105879,BatchC
LBL105880,BatchB
LBL105881,BatchA
LBL105882,BatchB
LBL105883,BatchB
LBL105884,BatchA
LBL105885,BatchA
LBL105886,BatchA
LBL105887,BatchB
LBL105888,BatchA
LBL105889,BatchB
LBL105890,BatchC
LBL105891,BatchA
LBL105892,BatchA
LBL105893,BatchC
LBL105894,BatchB
LBL105895,BatchB
LBL105896,BatchA
LBL105897,BatchA
LBL105898,BatchB
LBL105899,BatchB
LBL105900,BatchA
LBL105901,BatchB
LBL105902,BatchA
LBL105903,BatchC
LBL105904,BatchA
LBL105905,BatchC
LBL105906,BatchA
LBL105907,BatchC
LBL105908,BatchB
LBL105909,BatchB
LBL105910,BatchB
LBL105911,BatchA
LBL105912,BatchB
LBL105913,BatchC
LBL105914,BatchA
LBL105915,BatchC
LBL105916,BatchC
LBL105917,BatchA
LBL105918,BatchC
LBL105919,BatchB
LBL105920,BatchA
LBL105921,BatchB
LBL105922,BatchC
LBL105923,BatchB
LBL105924,BatchC
LBL105925,BatchA
LBL105926,BatchB
LBL105927,BatchB
LBL105928,BatchA
LBL105929,BatchA
LBL105930,BatchC
LBL105931,BatchC
LBL105932,BatchB
LBL105933,BatchA
LBL105934,BatchB
LBL105935,BatchC
LBL105936,BatchC
LBL105937,BatchB
LBL105938,BatchA
LBL105939,BatchB
LBL105940,BatchC
LBL105941,BatchA
LBL105942,BatchB
LBL105943,BatchA
LBL105944,BatchC
LBL105945,BatchC
LBL105946,BatchB
LBL105947,BatchC
LBL105948,BatchB
LBL105949,BatchC
LBL105950,BatchB
LBL105951,BatchC
LBL105952,BatchB
LBL105953,BatchB
LBL105954,BatchA
LBL105955,BatchC
LBL105956,BatchA
LBL105957,BatchB
LBL105958,BatchB
LBL105959,BatchC
LBL105960,BatchB
LBL105961,BatchB
LBL105962,BatchA
LBL105963,BatchC
LBL105964,BatchB
LBL105965,BatchB
LBL105966,BatchA
LBL105967,BatchC
LBL105968,BatchA
LBL105969,BatchC
LBL105970,BatchB
LBL105971,BatchB
LBL105972,BatchB
LBL105973,BatchB
LBL105974,BatchB
LBL105975,BatchC
LBL105976,BatchA
LBL105977,BatchB
LBL105978,BatchB
LBL105979,BatchB
LBL105980,BatchC
LBL105981,BatchC
LBL105982,BatchC
LBL105983,BatchA
LBL105984,BatchC
LBL105985,BatchC
LBL105986,BatchA
LBL105987,BatchB
LBL105988,BatchC
LBL105989,BatchB
LBL105990,BatchC
LBL105991,BatchC
LBL105992,BatchA
LBL105993,BatchB
LBL105994,BatchA
LBL105995,BatchC
LBL105996,BatchC
LBL105997,BatchB
LBL105998,BatchB
LBL105999,BatchB
LBL106000,BatchB
LBL106001,BatchB
LBL106002,BatchA
LBL106003,BatchB
LBL106004,BatchC
LBL106005,BatchC
LBL106006,BatchA
LBL106007,BatchB
LBL106008,BatchB
LBL106009,BatchC
LBL106010,BatchB
LBL106011,BatchB
LBL106012,BatchA
LBL106013,BatchB
LBL106014,BatchB
LBL106015,BatchB
LBL106016,BatchB
LBL106017,BatchA
LBL106018,BatchA
LBL106019,BatchC
LBL106020,BatchC
LBL106021,BatchA
LBL106022,BatchB
LBL106023,BatchC
LBL106024,BatchA
LBL106025,BatchA
LBL106026,BatchA
LBL106027,BatchA
LBL106028,BatchC
LBL106029,BatchC
LBL106030,BatchB
LBL106031,BatchA
LBL106032,BatchB
LBL106033,BatchA
LBL106034,BatchC
LBL106035,BatchB
LBL106036,BatchA
LBL106037,BatchC
LBL106038,BatchC
LBL106039,BatchB
LBL106040,BatchA
LBL106041,BatchA
LBL106042,BatchB
LBL106043,BatchC
LBL106044,BatchC
LBL106045,BatchB
LBL106046,BatchB
LBL106047,BatchB
LBL106048,BatchB
LBL106049,BatchA
LBL106050,BatchB
LBL106051,BatchC
LBL106052,BatchC
LBL106053,BatchA
LBL106054,BatchC
LBL106055,BatchB
LBL106056,BatchC
LBL106057,BatchC
LBL106058,BatchB
LBL106059,BatchB
LBL106060,BatchA
LBL106061,BatchC
LBL106062,BatchB
LBL106063,BatchA
LBL106064,BatchC
LBL106065,BatchC
LBL106066,BatchA
LBL106067,BatchA
LBL106068,BatchA
LBL106069,BatchA
LBL106070,BatchB
LBL106071,BatchB
LBL106072,BatchB
LBL106073,BatchA
LBL106074,BatchA
LBL106075,BatchC
LBL106076,BatchC
LBL106077,BatchC
LBL106078,BatchC
LBL106079,BatchB
LBL106080,BatchB
LBL106081,BatchB
LBL106082,BatchA
LBL106083,BatchC
LBL106084,BatchC
LBL106085,BatchB
LBL106086,BatchB
LBL106087,BatchC
LBL106088,BatchB
LBL106089,BatchA
LBL106090,BatchB
LBL106091,BatchC
LBL106092,BatchC
LBL106093,BatchA
LBL106094,BatchC
LBL106095,BatchB
LBL106096,BatchB
LBL106097,BatchC
LBL106098,BatchB
LBL106099,BatchC
LBL106100,BatchA
LBL106101,BatchC
LBL106102,BatchA
LBL106103,BatchB
LBL106104,BatchA
LBL106105,BatchA
LBL106106,BatchB
LBL106107,BatchB
LBL106108,BatchC
LBL106109,BatchC
LBL106110,BatchB
LBL106111,BatchC
LBL106112,BatchC
LBL106113,BatchC
LBL106114,BatchA
LBL106115,BatchA
LBL106116,BatchB
LBL106117,BatchA
LBL106118,BatchA
LBL106119,BatchB
LBL106120,BatchA
LBL106121,BatchC
LBL106122,BatchB
LBL106123,BatchC
LBL106124,BatchC
LBL106125,BatchB
LBL106126,BatchB
LBL106127,BatchA
LBL106128,BatchC
LBL106129,BatchA
LBL106130,BatchA
LBL106131,BatchA
LBL106132,BatchC
LBL106133,BatchC
LBL106134,BatchC
LBL106135,BatchC
LBL106136,BatchC
LBL106137,BatchA
LBL106138,BatchB
LBL106139,BatchC
LBL106140,BatchA
LBL106141,BatchB
LBL106142,BatchB
LBL106143,BatchA
LBL106144,BatchB
LBL106145,BatchB
LBL106146,BatchA
LBL106147,BatchC
LBL106148,BatchC
LBL106149,BatchC
LBL106150,BatchB
LBL106151,BatchB
LBL106152,BatchA
LBL106153,BatchB
LBL106154,BatchC
LBL106155,BatchC
LBL106156,BatchA
LBL106157,BatchA
LBL106158,BatchA
LBL106159,BatchA
LBL106160,BatchB
LBL106161,BatchB
LBL106162,BatchC
LBL106163,BatchB
LBL106164,BatchB
LBL106165,BatchA
LBL106166,BatchB
LBL106167,BatchA
LBL106168,BatchB
LBL106169,BatchB
LBL106170,BatchA
LBL106171,BatchA
LBL106172,BatchA
LBL106173,BatchA
LBL106174,BatchC
LBL106175,BatchB
LBL106176,BatchC
LBL106177,BatchB
LBL106178,BatchB
LBL106179,BatchA
LBL106180,BatchC
LBL106181,BatchC
LBL106182,BatchB
LBL106183,BatchA
LBL106184,BatchC
LBL106185,BatchC
LBL106186,BatchC
LBL106187,BatchA
LBL106188,BatchC
LBL106189,BatchA
LBL106190,BatchC
LBL106191,BatchC
LBL106192,BatchC
LBL106193,BatchC
LBL106194,BatchA
LBL106195,BatchC
LBL106196,BatchC
LBL106197,BatchA
LBL106198,BatchA
LBL106199,BatchA
LBL106200,BatchB
LBL106201,BatchA
LBL106202,BatchC
LBL106203,BatchA
LBL106204,BatchC
LBL106205,BatchA
LBL106206,BatchB
LBL106207,BatchA
LBL106208,BatchA
LBL106209,BatchB
LBL106210,BatchC
LBL106211,BatchC
LBL106212,BatchC
LBL106213,BatchA
LBL106214,BatchC
LBL106215,BatchA
LBL106216,BatchC
LBL106217,BatchB
LBL106218,BatchA
LBL106219,BatchB
LBL106220,BatchC
LBL106221,BatchC
LBL106222,BatchA
LBL106223,BatchC
LBL106224,BatchC
LBL106225,BatchA
LBL106226,BatchC
LBL106227,BatchC
LBL106228,BatchB
LBL106229,BatchB
LBL106230,BatchB
LBL106231,BatchA
LBL106232,BatchA
LBL106233,BatchC
LBL106234,BatchC
LBL106235,BatchC
LBL106236,BatchB
LBL106237,BatchC
LBL106238,BatchC
LBL106239,BatchC
LBL106240,BatchA
LBL106241,BatchC
LBL106242,BatchA
LBL106243,BatchA
LBL106244,BatchA
LBL106245,BatchC
LBL106246,BatchB
LBL106247,BatchA
LBL106248,BatchB
LBL106249,BatchC
LBL106250,BatchA
LBL106251,BatchA
LBL106252,BatchA
LBL106253,BatchA
LBL106254,BatchC
LBL106255,BatchA
LBL106256,BatchA
LBL106257,BatchC
LBL106258,BatchA
LBL106259,BatchC
LBL106260,BatchB
LBL106261,BatchB
LBL106262,BatchB
LBL106263,BatchB
LBL106264,BatchA
LBL106265,BatchA
LBL106266,BatchC
LBL106267,BatchC
LBL106268,BatchC
LBL106269,BatchA
LBL106270,BatchA
LBL106271,BatchA
LBL106272,BatchC
LBL106273,BatchA
LBL106274,BatchB
LBL106275,BatchC
LBL106276,BatchB
LBL106277,BatchB
LBL106278,BatchA
LBL106279,BatchB
LBL106280,BatchA
LBL106281,BatchC
LBL106282,BatchC
LBL106283,BatchC
LBL106284,BatchA
LBL106285,BatchA
LBL106286,BatchC
LBL106287,BatchC
LBL106288,BatchA
LBL106289,BatchB
LBL106290,BatchC
LBL106291,BatchC
LBL106292,BatchA
LBL106293,BatchB
LBL106294,BatchB
LBL106295,BatchC
LBL106296,BatchB
LBL106297,BatchA
LBL106298,BatchB
LBL106299,BatchB
LBL106300,BatchB
LBL106301,BatchA
LBL106302,BatchB
LBL106303,BatchA
LBL106304,BatchC
LBL106305,BatchC
LBL106306,BatchA
LBL106307,BatchA
LBL106308,BatchB
LBL106309,BatchB
LBL106310,BatchA
LBL106311,BatchC
LBL106312,BatchA
LBL106313,BatchC
LBL106314,BatchB
LBL106315,BatchA
LBL106316,BatchA
LBL106317,BatchB
LBL106318,BatchA
LBL106319,BatchC
LBL106320,BatchA
LBL106321,BatchA
LBL106322,BatchA
LBL106323,BatchC
LBL106324,BatchC
LBL106325,BatchA
LBL106326,BatchB
LBL106327,BatchC
LBL106328,BatchA
LBL106329,BatchB
LBL106330,BatchB
LBL106331,BatchC
LBL106332,BatchA
LBL106333,BatchB
LBL106334,BatchC
LBL106335,BatchB
LBL106336,BatchC
LBL106337,BatchA
LBL106338,BatchA
LBL106339,BatchA
LBL106340,BatchA
LBL106341,BatchC
LBL106342,BatchB
LBL106343,BatchB
LBL106344,BatchB
LBL106345,BatchC
LBL106346,BatchC
LBL106347,BatchC
LBL106348,BatchA
LBL106349,BatchA
LBL106350,BatchB
LBL106351,BatchA
LBL106352,BatchC
LBL106353,BatchA
LBL106354,BatchC
LBL106355,BatchA
LBL106356,BatchC
LBL106357,BatchB
LBL106358,BatchA
LBL106359,BatchB
LBL106360,BatchC
LBL106361,BatchA
LBL106362,BatchA
LBL106363,BatchC
LBL106364,BatchA
LBL106365,BatchB
LBL106366,BatchC
LBL106367,BatchA
LBL106368,BatchC
LBL106369,BatchA
LBL106370,BatchC
LBL106371,BatchB
LBL106372,BatchC
LBL106373,BatchA
LBL106374,BatchC
LBL106375,BatchA
LBL106376,BatchA
LBL106377,BatchB
LBL106378,BatchC
LBL106379,BatchB
LBL106380,BatchB
LBL106381,BatchB
LBL106382,BatchA
LBL106383,BatchA
LBL106384,BatchA
LBL106385,BatchC
LBL106386,BatchC
LBL106387,BatchC
LBL106388,BatchC
LBL106389,BatchB
LBL106390,BatchC
LBL106391,BatchC
LBL106392,BatchA
LBL106393,BatchA
LBL106394,BatchC
LBL106395,BatchA
LBL106396,BatchB
LBL106397,BatchB
LBL106398,BatchA
LBL106399,BatchA
LBL106400,BatchA
LBL106401,BatchC
LBL106402,BatchC
LBL106403,BatchA
LBL106404,BatchC
LBL106405,BatchC
LBL106406,BatchA
LBL106407,BatchA
LBL106408,BatchB
LBL106409,BatchA
LBL106410,BatchB
LBL106411,BatchB
LBL106412,BatchC
LBL106413,BatchC
LBL106414,BatchB
LBL106415,BatchB
LBL106416,BatchA
LBL106417,BatchB
LBL106418,BatchB
LBL106419,BatchB
LBL106420,BatchA
LBL106421,BatchB
LBL106422,BatchB
LBL106423,BatchA
LBL106424,BatchA
LBL106425,BatchA
LBL106426,BatchC
LBL106427,BatchA
LBL106428,BatchC
LBL106429,BatchB
LBL106430,BatchA
LBL106431,BatchB
LBL106432,BatchC
LBL106433,BatchC
LBL106434,BatchB
LBL106435,BatchC
LBL106436,BatchC
LBL106437,BatchC
LBL106438,BatchB
LBL106439,BatchC
LBL106440,BatchA
LBL106441,BatchC
LBL106442,BatchA
LBL106443,BatchA
LBL106444,BatchB
LBL106445,BatchB
LBL106446,BatchB
LBL106447,BatchB
LBL106448,BatchB
LBL106449,BatchA
LBL106450,BatchA
LBL106451,BatchA
LBL106452,BatchC
LBL106453,BatchC
LBL106454,BatchC
LBL106455,BatchA
LBL106456,BatchB
LBL106457,BatchC
LBL106458,BatchC
LBL106459,BatchB
LBL106460,BatchB
LBL106461,BatchC
LBL106462,BatchB
LBL106463,BatchC
LBL106464,BatchB
LBL106465,BatchA
LBL106466,BatchA
LBL106467,BatchC
LBL106468,BatchB
LBL106469,BatchC
LBL106470,BatchA
LBL106471,BatchB
LBL106472,BatchA
LBL106473,BatchC
LBL106474,BatchB
LBL106475,BatchB
LBL106476,BatchC
LBL106477,BatchA
LBL106478,BatchB
LBL106479,BatchB
LBL106480,BatchC
LBL106481,BatchB
LBL106482,BatchB
LBL106483,BatchA
LBL106484,BatchB
LBL106485,BatchA
LBL106486,BatchA
LBL106487,BatchB
LBL106488,BatchB
LBL106489,BatchB
LBL106490,BatchC
LBL106491,BatchA
LBL106492,BatchB
LBL106493,BatchB
LBL106494,BatchC
LBL106495,BatchB
LBL106496,BatchA
LBL106497,BatchB
LBL106498,BatchB
LBL106499,BatchB
LBL106500,BatchA
LBL106501,BatchA
LBL106502,BatchA
LBL106503,BatchB
LBL106504,BatchB
LBL106505,BatchA
LBL106506,BatchA
LBL106507,BatchA
LBL106508,BatchC
LBL106509,BatchA
LBL106510,BatchB
LBL106511,BatchB
LBL106512,BatchB
LBL106513,BatchB
LBL106514,BatchC
LBL106515,BatchA
LBL106516,BatchB
LBL106517,BatchC
LBL106518,BatchB
LBL106519,BatchA
LBL106520,BatchB
LBL106521,BatchA
LBL106522,BatchC
LBL106523,BatchA
LBL106524,BatchB
LBL106525,BatchB
LBL106526,BatchA
LBL106527,BatchB
LBL106528,BatchC
LBL106529,BatchA
LBL106530,BatchC
LBL106531,BatchC
LBL106532,BatchC
LBL106533,BatchC
LBL106534,BatchB
LBL106535,BatchB
LBL106536,BatchC
LBL106537,BatchB
LBL106538,BatchA
LBL106539,BatchB
LBL106540,BatchB
LBL106541,BatchB
LBL106542,BatchC
LBL106543,BatchC
LBL106544,BatchA
LBL106545,BatchB
LBL106546,BatchB
LBL106547,BatchC
LBL106548,BatchA
LBL106549,BatchA
LBL106550,BatchB
LBL106551,BatchB
LBL106552,BatchC
LBL106553,BatchC
LBL106554,BatchC
LBL106555,BatchB
LBL106556,BatchB
LBL106557,BatchA
LBL106558,BatchB
LBL106559,BatchB
LBL106560,BatchB
LBL106561,BatchC
LBL106562,BatchB
LBL106563,BatchC
LBL106564,BatchC
LBL106565,BatchA
LBL106566,BatchC
LBL106567,BatchB
LBL106568,BatchC
LBL106569,BatchB
LBL106570,BatchB
LBL106571,BatchB
LBL106572,BatchB
LBL106573,BatchA
LBL106574,BatchB
LBL106575,BatchA
LBL106576,BatchC
LBL106577,BatchA
LBL106578,BatchA
LBL106579,BatchB
LBL106580,BatchB
LBL106581,BatchC
LBL106582,BatchB
LBL106583,BatchC
LBL106584,BatchB
LBL106585,BatchB
LBL106586,BatchB
LBL106587,BatchC
LBL106588,BatchB
LBL106589,BatchB
LBL106590,BatchA
LBL106591,BatchC
LBL106592,BatchB
LBL106593,BatchC
LBL106594,BatchC
LBL106595,BatchC
LBL106596,BatchB
LBL106597,BatchB
LBL106598,BatchB
LBL106599,BatchB
LBL106600,BatchB
LBL106601,BatchA
LBL106602,BatchB
LBL106603,BatchB
LBL106604,BatchB
LBL106605,BatchA
LBL106606,BatchA
LBL106607,BatchA
LBL106608,BatchC
LBL106609,BatchB
LBL106610,BatchA
LBL106611,BatchB
LBL106612,BatchB
LBL106613,BatchA
LBL106614,BatchC
LBL106615,BatchC
LBL106616,BatchC
LBL106617,BatchA
LBL106618,BatchC
LBL106619,BatchA
LBL106620,BatchC
LBL106621,BatchA
LBL106622,BatchB
LBL106623,BatchC
LBL106624,BatchB
LBL106625,BatchC
LBL106626,BatchA
LBL106627,BatchC
LBL106628,BatchB
LBL106629,BatchA
LBL106630,BatchB
LBL106631,BatchA
LBL106632,BatchB
LBL106633,BatchA
LBL106634,BatchC
LBL106635,BatchA
LBL106636,BatchA
LBL106637,BatchA
LBL106638,BatchC
LBL106639,BatchA
LBL106640,BatchC
LBL106641,BatchA
LBL106642,BatchC
LBL106643,BatchB
LBL106644,BatchA
LBL106645,BatchC
LBL106646,BatchB
LBL106647,BatchC
LBL106648,BatchA
LBL106649,BatchC
LBL106650,BatchB
LBL106651,BatchA
LBL106652,BatchC
LBL106653,BatchA
LBL106654,BatchC
LBL106655,BatchC
LBL106656,BatchA
LBL106657,BatchB
LBL106658,BatchB
LBL106659,BatchA
LBL106660,BatchB
LBL106661,BatchB
LBL106662,BatchB
LBL106663,BatchA
LBL106664,BatchC
LBL106665,BatchC
LBL106666,BatchA
LBL106667,BatchA
LBL106668,BatchC
LBL106669,BatchB
LBL106670,BatchC
LBL106671,BatchC
LBL106672,BatchC
LBL106673,BatchC
LBL106674,BatchB
LBL106675,BatchB
LBL106676,BatchC
LBL106677,BatchB
LBL106678,BatchA
LBL106679,BatchB
LBL106680,BatchA
LBL106681,BatchB
LBL106682,BatchA
LBL106683,BatchB
LBL106684,BatchA
