sample_number,test_number,name,entry,units,status
15909,10909,Content,92.9,%,A
15910,10910,Content,98.71,%,A
15911,10911,Potency,96.61,%,A
15912,10912,Potency,97.88,%,A
15913,10913,Content,96.14,%,A
15914,10914,Content,92.18,%,A
15915,10915,Content,92.53,%,A
15916,10916,Content,97.28,%,A
15917,10917,Potency,96.74,%,A
15918,10918,Content,90.29,%,A
15919,10919,Content,94.75,%,A
15920,10920,Potency,94.97,%,A
15921,10921,Potency,95.09,%,A
15922,10922,Content,97.9,%,A
15923,10923,Potency,94.34,%,A
15924,10924,Potency,90.98,%,A
15925,10925,Content,92.85,%,A
15926,10926,Content,98.4,%,A
15927,10927,Potency,96.55,%,A
15928,10928,Potency,96.16,%,A
15929,10929,Content,97.3,%,A
15930,10930,Content,94.03,%,A
15931,10931,Potency,90.6,%,A
15932,10932,Content,99.32,%,A
15933,10933,Content,94.01,%,A
15934,10934,Potency,90.13,%,A
15935,10935,Content,94.59,%,A
15936,10936,Content,98.77,%,A
15937,10937,Content,96.34,%,A
15938,10938,Content,91.19,%,A
15939,10939,Potency,95.94,%,A
15940,10940,Potency,96.91,%,A
15941,10941,Content,90.68,%,A
15942,10942,Content,94.06,%,A
15943,10943,Content,95.66,%,A
15944,10944,Potency,97.89,%,A
15945,10945,Content,97.44,%,A
15946,10946,Content,94.62,%,A
15947,10947,Content,97.36,%,A
15948,10948,Potency,99.87,%,A
15949,10949,Content,96.03,%,A
15950,10950,Potency,94.3,%,A
15951,10951,Potency,95.89,%,A
15952,10952,Content,97.99,%,A
15953,10953,Content,92.02,%,A
15954,10954,Content,94.57,%,A
15955,10955,Potency,92.32,%,A
15956,10956,Content,95.14,%,A
15957,10957,Content,90.6,%,A
15958,10958,Content,92.07,%,A
15959,10959,Potency,92.41,%,A
15960,10960,Content,98.24,%,A
15961,10961,Content,94.37,%,A
15962,10962,Content,94.42,%,A
15963,10963,Content,92.45,%,A
15964,10964,Potency,94.06,%,A
15965,10965,Potency,90.77,%,A
15966,10966,Potency,97.04,%,A
15967,10967,Potency,95.77,%,A
15968,10968,Potency,98.49,%,A
15969,10969,Content,93.13,%,A
15970,10970,Potency,94.12,%,A
15971,10971,Potency,94.93,%,A
15972,10972,Content,97.31,%,A
15973,10973,Potency,97.54,%,A
15974,10974,Potency,92.19,%,A
15975,10975,Potency,96.71,%,A
15976,10976,Content,91.96,%,A
15977,10977,Content,98.88,%,A
15978,10978,Content,90.61,%,A
15979,10979,Content,90.23,%,A
15980,10980,Potency,96.47,%,A
15981,10981,Content,94.18,%,A
15982,10982,Content,94.04,%,A
15983,10983,Content,90.37,%,A
15984,10984,Content,98.7,%,A
15985,10985,Potency,96.5,%,A
15986,10986,Content,97.08,%,A
15987,10987,Potency,92.51,%,A
15988,10988,Content,92.37,%,A
15989,10989,Content,90.5,%,A
15990,10990,Potency,95.36,%,A
15991,10991,Content,94.31,%,A
15992,10992,Potency,94.15,%,A
15993,10993,Potency,96.31,%,A
15994,10994,Potency,95.3,%,A
15995,10995,Content,94.25,%,A
15996,10996,Content,95.67,%,A
15997,10997,Content,92.16,%,A
15998,10998,Content,92.14,%,A
15999,10999,Potency,91.21,%,A
16000,11000,Content,95.76,%,A
16001,11001,Potency,99.39,%,A
16002,11002,Content,91.54,%,A
16003,11003,Content,92.33,%,A
16004,11004,Potency,92.63,%,A
16005,11005,Potency,90.69,%,A
16006,11006,Content,93.15,%,A
16007,11007,Potency,96.17,%,A
16008,11008,Potency,98.67,%,A
16009,11009,Content,93.96,%,A
16010,11010,Content,99.44,%,A
16011,11011,Potency,90.06,%,A
16012,11012,Potency,93.39,%,A
16013,11013,Content,92.2,%,A
16014,11014,Content,90.01,%,A
16015,11015,Potency,92.03,%,A
16016,11016,Potency,97.34,%,A
16017,11017,Potency,91.61,%,A
16018,11018,Content,98.48,%,A
16019,11019,Potency,92.79,%,A
16020,11020,Content,96.26,%,A
16021,11021,Content,95.44,%,A
16022,11022,Potency,93.03,%,A
16023,11023,Potency,93.42,%,A
16024,11024,Content,97.12,%,A
16025,11025,Potency,91.51,%,A
16026,11026,Content,95.2,%,A
16027,11027,Content,97.71,%,A
16028,11028,Potency,99.28,%,A
16029,11029,Content,95.1,%,A
16030,11030,Potency,94.71,%,A
16031,11031,Content,90.16,%,A
16032,11032,Potency,95.37,%,A
16033,11033,Potency,95.24,%,A
16034,11034,Content,90.13,%,A
16035,11035,Content,92.48,%,A
16036,11036,Content,90.4,%,A
16037,11037,Potency,98.42,%,A
16038,11038,Content,90.06,%,A
16039,11039,Potency,92.33,%,A
16040,11040,Content,99.89,%,A
16041,11041,Potency,91.96,%,A
16042,11042,Content,97.64,%,A
16043,11043,Potency,98.87,%,A
16044,11044,Content,92.01,%,A
16045,11045,Potency,98.0,%,A
16046,11046,Potency,94.3,%,A
16047,11047,Content,93.98,%,A
16048,11048,Potency,92.91,%,A
16049,11049,Potency,93.44,%,A
16050,11050,Potency,91.83,%,A
16051,11051,Content,90.21,%,A
16052,11052,Content,91.77,%,A
16053,11053,Content,97.24,%,A
16054,11054,Content,95.18,%,A
16055,11055,Potency,93.16,%,A
16056,11056,Potency,99.71,%,A
16057,11057,Content,94.34,%,A
16058,11058,Potency,94.41,%,A
16059,11059,Potency,94.35,%,A
16060,11060,Content,93.53,%,A
16061,11061,Potency,98.89,%,A
16062,11062,Potency,93.03,%,A
16063,11063,Content,90.33,%,A
16064,11064,Potency,92.65,%,A
16065,11065,Potency,92.59,%,A
16066,11066,Potency,91.02,%,A
16067,11067,Content,98.21,%,A
16068,11068,Content,92.09,%,A
16069,11069,Content,97.99,%,A
16070,11070,Potency,99.38,%,A
16071,11071,Potency,98.17,%,A
16072,11072,Potency,96.09,%,A
16073,11073,Content,92.28,%,A
16074,11074,Content,97.18,%,A
16075,11075,Potency,99.18,%,A
16076,11076,Potency,95.58,%,A
16077,11077,Potency,98.64,%,A
16078,11078,Potency,90.43,%,A
16079,11079,Content,98.84,%,A
16080,11080,Content,99.73,%,A
16081,11081,Content,96.3,%,A
16082,11082,Content,98.58,%,A
16083,11083,Potency,93.98,%,A
16084,11084,Content,95.0,%,A
16085,11085,Potency,94.46,%,A
16086,11086,Potency,99.12,%,A
16087,11087,Content,90.77,%,A
16088,11088,Potency,98.22,%,A
16089,11089,Content,99.85,%,A
16090,11090,Potency,96.07,%,A
16091,11091,Potency,96.61,%,A
16092,11092,Content,98.37,%,A
16093,11093,Content,94.23,%,A
16094,11094,Content,95.45,%,A
16095,11095,Potency,99.54,%,A
16096,11096,Potency,97.59,%,A
16097,11097,Content,99.2,%,A
16098,11098,Content,97.79,%,A
16099,11099,Potency,92.87,%,A
16100,11100,Content,93.87,%,A
16101,11101,Potency,90.73,%,A
16102,11102,Potency,98.81,%,A
16103,11103,Content,93.35,%,A
16104,11104,Content,96.72,%,A
16105,11105,Potency,90.68,%,A
16106,11106,Potency,91.53,%,A
16107,11107,Content,94.84,%,A
16108,11108,Content,98.82,%,A
16109,11109,Potency,99.29,%,A
16110,11110,Potency,93.88,%,A
16111,11111,Content,90.6,%,A
16112,11112,Content,92.88,%,A
16113,11113,Potency,91.38,%,A
16114,11114,Potency,96.07,%,A
16115,11115,Content,97.91,%,A
16116,11116,Potency,92.75,%,A
16117,11117,Content,99.94,%,A
16118,11118,Potency,92.85,%,A
16119,11119,Content,94.17,%,A
16120,11120,Content,93.9,%,A
16121,11121,Content,93.7,%,A
16122,11122,Content,96.16,%,A
16123,11123,Content,90.49,%,A
16124,11124,Content,91.16,%,A
16125,11125,Content,90.98,%,A
16126,11126,Content,95.25,%,A
16127,11127,Potency,94.46,%,A
16128,11128,Content,94.51,%,A
16129,11129,Content,91.65,%,A
16130,11130,Potency,96.25,%,A
16131,11131,Content,92.09,%,A
16132,11132,Potency,99.87,%,A
16133,11133,Potency,90.44,%,A
16134,11134,Content,92.57,%,A
16135,11135,Content,95.29,%,A
16136,11136,Potency,92.41,%,A
16137,11137,Potency,92.74,%,A
16138,11138,Potency,91.36,%,A
16139,11139,Potency,97.98,%,A
16140,11140,Content,96.47,%,A
16141,11141,Content,94.54,%,A
16142,11142,Content,95.23,%,A
16143,11143,Potency,93.89,%,A
16144,11144,Potency,96.07,%,A
16145,11145,Potency,97.69,%,A
16146,11146,Content,97.7,%,A
16147,11147,Potency,99.86,%,A
16148,11148,Content,95.62,%,A
16149,11149,Potency,97.54,%,A
16150,11150,Potency,98.12,%,A
16151,11151,Content,98.24,%,A
16152,11152,Content,97.98,%,A
16153,11153,Content,92.25,%,A
16154,11154,Content,92.26,%,A
16155,11155,Potency,91.46,%,A
16156,11156,Potency,91.88,%,A
16157,11157,Potency,95.88,%,A
16158,11158,Potency,96.59,%,A
16159,11159,Content,90.13,%,A
16160,11160,Content,95.05,%,A
16161,11161,Potency,93.3,%,A
16162,11162,Potency,97.5,%,A
16163,11163,Potency,90.6,%,A
16164,11164,Content,94.05,%,A
16165,11165,Potency,91.47,%,A
16166,11166,Potency,95.93,%,A
16167,11167,Content,92.92,%,A
16168,11168,Potency,92.08,%,A
16169,11169,Potency,95.13,%,A
16170,11170,Potency,96.96,%,A
16171,11171,Potency,94.15,%,A
16172,11172,Potency,98.96,%,A
16173,11173,Potency,92.45,%,A
16174,11174,Potency,90.32,%,A
16175,11175,Content,96.84,%,A
16176,11176,Potency,99.78,%,A
16177,11177,Content,95.38,%,A
16178,11178,Content,93.91,%,A
16179,11179,Potency,92.89,%,A
16180,11180,Content,96.39,%,A
16181,11181,Potency,97.48,%,A
16182,11182,Content,97.88,%,A
16183,11183,Content,96.55,%,A
16184,11184,Potency,91.96,%,A
16185,11185,Content,93.9,%,A
16186,11186,Potency,92.51,%,A
16187,11187,Content,91.47,%,A
16188,11188,Content,95.24,%,A
16189,11189,Potency,99.94,%,A
16190,11190,Potency,98.57,%,A
16191,11191,Potency,90.62,%,A
16192,11192,Potency,95.13,%,A
16193,11193,Content,97.21,%,A
16194,11194,Content,97.35,%,A
16195,11195,Potency,96.96,%,A
16196,11196,Potency,92.37,%,A
16197,11197,Potency,98.47,%,A
16198,11198,Content,96.57,%,A
16199,11199,Content,98.56,%,A
16200,11200,Content,99.27,%,A
16201,11201,Content,99.44,%,A
16202,11202,Content,97.04,%,A
16203,11203,Potency,99.41,%,A
16204,11204,Content,96.57,%,A
16205,11205,Potency,93.35,%,A
16206,11206,Content,94.18,%,A
16207,11207,Potency,91.99,%,A
16208,11208,Potency,92.58,%,A
16209,11209,Content,95.28,%,A
16210,11210,Potency,91.97,%,A
16211,11211,Content,96.29,%,A
16212,11212,Content,91.21,%,A
16213,11213,Potency,99.52,%,A
16214,11214,Potency,92.76,%,A
16215,11215,Content,94.27,%,A
16216,11216,Content,93.23,%,A
16217,11217,Content,94.38,%,A
16218,11218,Content,99.25,%,A
16219,11219,Content,94.13,%,A
16220,11220,Content,96.11,%,A
16221,11221,Potency,98.8,%,A
16222,11222,Content,90.97,%,A
16223,11223,Potency,97.55,%,A
16224,11224,Content,99.82,%,A
16225,11225,Potency,99.98,%,A
16226,11226,Potency,99.98,%,A
16227,11227,Content,92.53,%,A
16228,11228,Content,96.13,%,A
16229,11229,Content,97.6,%,A
16230,11230,Potency,94.99,%,A
16231,11231,Content,92.31,%,A
16232,11232,Potency,91.25,%,A
16233,11233,Potency,97.74,%,A
16234,11234,Potency,90.28,%,A
16235,11235,Potency,90.35,%,A
16236,11236,Potency,96.53,%,A
16237,11237,Potency,91.21,%,A
16238,11238,Content,98.02,%,A
16239,11239,Potency,94.25,%,A
16240,11240,Potency,93.99,%,A
16241,11241,Content,93.39,%,A
16242,11242,Content,99.78,%,A
16243,11243,Content,94.32,%,A
16244,11244,Content,99.94,%,A
16245,11245,Content,94.09,%,A
16246,11246,Content,93.83,%,A
16247,11247,Content,97.22,%,A
16248,11248,Content,91.51,%,A
16249,11249,Potency,93.37,%,A
16250,11250,Potency,96.11,%,A
16251,11251,Content,96.43,%,A
16252,11252,Content,92.36,%,A
16253,11253,Content,91.72,%,A
16254,11254,Content,90.98,%,A
16255,11255,Potency,90.67,%,A
16256,11256,Content,96.94,%,A
16257,11257,Potency,95.87,%,A
16258,11258,Potency,95.41,%,A
16259,11259,Content,92.44,%,A
16260,11260,Potency,92.67,%,A
16261,11261,Content,98.93,%,A
16262,11262,Potency,96.47,%,A
16263,11263,Content,99.2,%,A
16264,11264,Content,95.68,%,A
16265,11265,Content,92.0,%,A
16266,11266,Potency,99.13,%,A
16267,11267,Potency,97.03,%,A
16268,11268,Content,91.7,%,A
16269,11269,Content,91.49,%,A
16270,11270,Content,90.65,%,A
16271,11271,Content,92.71,%,A
16272,11272,Content,93.09,%,A
16273,11273,Potency,95.39,%,A
16274,11274,Potency,93.94,%,A
16275,11275,Content,95.42,%,A
16276,11276,Potency,94.21,%,A
16277,11277,Content,93.78,%,A
16278,11278,Content,94.6,%,A
16279,11279,Content,99.11,%,A
16280,11280,Content,91.47,%,A
16281,11281,Content,98.26,%,A
16282,11282,Potency,96.62,%,A
16283,11283,Content,95.89,%,A
16284,11284,Potency,93.64,%,A
16285,11285,Potency,93.55,%,A
16286,11286,Content,97.69,%,A
16287,11287,Potency,98.66,%,A
16288,11288,Content,94.38,%,A
16289,11289,Content,92.81,%,A
16290,11290,Content,92.62,%,A
16291,11291,Potency,93.79,%,A
16292,11292,Content,95.78,%,A
16293,11293,Potency,93.01,%,A
16294,11294,Potency,95.71,%,A
16295,11295,Content,96.22,%,A
16296,11296,Content,91.95,%,A
16297,11297,Content,91.78,%,A
16298,11298,Content,91.85,%,A
16299,11299,Potency,96.53,%,A
16300,11300,Content,97.25,%,A
16301,11301,Potency,95.81,%,A
16302,11302,Potency,90.99,%,A
16303,11303,Potency,96.33,%,A
16304,11304,Potency,91.8,%,A
16305,11305,Potency,91.45,%,A
16306,11306,Content,98.82,%,A
16307,11307,Potency,96.58,%,A
16308,11308,Content,95.63,%,A
16309,11309,Potency,94.62,%,A
16310,11310,Content,90.76,%,A
16311,11311,Content,99.61,%,A
16312,11312,Content,96.84,%,A
16313,11313,Content,94.13,%,A
16314,11314,Content,91.07,%,A
16315,11315,Potency,97.56,%,A
16316,11316,Potency,92.91,%,A
16317,11317,Potency,93.34,%,A
16318,11318,Potency,91.74,%,A
16319,11319,Content,91.6,%,A
16320,11320,Potency,94.66,%,A
16321,11321,Content,97.05,%,A
16322,11322,Content,93.88,%,A
16323,11323,Potency,93.91,%,A
16324,11324,Content,93.39,%,A
16325,11325,Content,96.48,%,A
16326,11326,Content,99.34,%,A
16327,11327,Content,90.3,%,A
16328,11328,Potency,95.53,%,A
16329,11329,Potency,92.37,%,A
16330,11330,Content,92.39,%,A
16331,11331,Content,99.66,%,A
16332,11332,Potency,96.58,%,A
16333,11333,Content,93.55,%,A
16334,11334,Potency,99.91,%,A
16335,11335,Potency,94.86,%,A
16336,11336,Potency,94.29,%,A
16337,11337,Content,93.72,%,A
16338,11338,Content,98.68,%,A
16339,11339,Content,96.06,%,A
16340,11340,Content,91.45,%,A
16341,11341,Potency,95.52,%,A
16342,11342,Content,92.46,%,A
16343,11343,Content,92.15,%,A
16344,11344,Content,97.03,%,A
16345,11345,Potency,99.83,%,A
16346,11346,Potency,96.13,%,A
16347,11347,Content,96.52,%,A
16348,11348,Content,93.58,%,A
16349,11349,Content,90.33,%,A
16350,11350,Content,90.4,%,A
16351,11351,Potency,90.89,%,A
16352,11352,Potency,91.0,%,A
16353,11353,Potency,95.1,%,A
16354,11354,Content,93.1,%,A
16355,11355,Content,93.36,%,A
16356,11356,Potency,90.46,%,A
16357,11357,Content,93.52,%,A
16358,11358,Potency,93.22,%,A
16359,11359,Potency,98.65,%,A
16360,11360,Content,98.81,%,A
16361,11361,Content,98.36,%,A
16362,11362,Content,97.51,%,A
16363,11363,Content,91.28,%,A
16364,11364,Content,97.75,%,A
16365,11365,Potency,98.13,%,A
16366,11366,Content,94.13,%,A
16367,11367,Content,90.59,%,A
16368,11368,Potency,95.31,%,A
16369,11369,Content,91.41,%,A
16370,11370,Content,96.11,%,A
16371,11371,Potency,95.61,%,A
16372,11372,Content,91.54,%,A
16373,11373,Content,91.01,%,A
16374,11374,Potency,91.65,%,A
16375,11375,Potency,98.87,%,A
16376,11376,Content,96.88,%,A
16377,11377,Potency,91.39,%,A
16378,11378,Potency,96.93,%,A
16379,11379,Potency,90.7,%,A
16380,11380,Potency,96.47,%,A
16381,11381,Potency,99.66,%,A
16382,11382,Potency,94.95,%,A
16383,11383,Content,95.49,%,A
16384,11384,Potency,92.22,%,A
16385,11385,Potency,99.77,%,A
16386,11386,Content,99.47,%,A
16387,11387,Content,98.33,%,A
16388,11388,Potency,90.18,%,A
16389,11389,Content,97.65,%,A
16390,11390,Content,97.46,%,A
16391,11391,Content,94.27,%,A
16392,11392,Potency,93.86,%,A
16393,11393,Content,91.53,%,A
16394,11394,Content,92.76,%,A
16395,11395,Content,90.04,%,A
16396,11396,Content,94.61,%,A
16397,11397,Content,96.49,%,A
16398,11398,Potency,90.13,%,A
16399,11399,Content,94.31,%,A
16400,11400,Potency,91.37,%,A
16401,11401,Potency,94.08,%,A
16402,11402,Content,90.95,%,A
16403,11403,Content,92.77,%,A
16404,11404,Content,90.69,%,A
16405,11405,Content,93.93,%,A
16406,11406,Content,99.54,%,A
16407,11407,Potency,96.97,%,A
16408,11408,Potency,97.64,%,A
16409,11409,Content,96.86,%,A
16410,11410,Potency,90.17,%,A
16411,11411,Content,99.76,%,A
16412,11412,Potency,95.76,%,A
16413,11413,Content,90.56,%,A
16414,11414,Content,96.39,%,A
16415,11415,Potency,93.93,%,A
16416,11416,Content,97.55,%,A
16417,11417,Content,99.46,%,A
16418,11418,Content,91.66,%,A
16419,11419,Content,91.72,%,A
16420,11420,Potency,96.22,%,A
16421,11421,Potency,92.62,%,A
16422,11422,Content,92.82,%,A
16423,11423,Content,94.75,%,A
16424,11424,Content,92.25,%,A
16425,11425,Potency,99.33,%,A
16426,11426,Potency,93.43,%,A
16427,11427,Potency,92.74,%,A
16428,11428,Potency,96.21,%,A
16429,11429,Content,96.82,%,A
16430,11430,Potency,94.51,%,A
16431,11431,Potency,93.34,%,A
16432,11432,Potency,92.3,%,A
16433,11433,Content,93.7,%,A
16434,11434,Potency,97.62,%,A
16435,11435,Potency,94.95,%,A
16436,11436,Potency,94.17,%,A
16437,11437,Content,92.36,%,A
16438,11438,Potency,97.7,%,A
16439,11439,Potency,95.53,%,A
16440,11440,Content,96.17,%,A
16441,11441,Content,95.05,%,A
16442,11442,Potency,99.43,%,A
16443,11443,Content,92.95,%,A
16444,11444,Content,93.99,%,A
16445,11445,Content,91.99,%,A
16446,11446,Content,92.7,%,A
16447,11447,Potency,94.06,%,A
16448,11448,Content,94.83,%,A
16449,11449,Content,95.46,%,A
16450,11450,Content,96.67,%,A
16451,11451,Content,96.56,%,A
16452,11452,Potency,95.97,%,A
16453,11453,Content,98.42,%,A
16454,11454,Potency,96.79,%,A
16455,11455,Potency,98.06,%,A
16456,11456,Potency,93.88,%,A
16457,11457,Content,94.15,%,A
16458,11458,Potency,99.81,%,A
16459,11459,Content,92.21,%,A
16460,11460,Potency,96.98,%,A
16461,11461,Potency,97.96,%,A
16462,11462,Content,93.65,%,A
16463,11463,Potency,95.18,%,A
16464,11464,Content,99.37,%,A
16465,11465,Potency,94.32,%,A
16466,11466,Potency,93.6,%,A
16467,11467,Potency,91.39,%,A
16468,11468,Content,98.05,%,A
16469,11469,Potency,98.9,%,A
16470,11470,Content,92.65,%,A
16471,11471,Potency,95.97,%,A
16472,11472,Potency,96.63,%,A
16473,11473,Content,90.78,%,A
16474,11474,Potency,90.33,%,A
16475,11475,Potency,93.35,%,A
16476,11476,Content,97.08,%,A
16477,11477,Potency,90.54,%,A
16478,11478,Content,94.38,%,A
16479,11479,Content,96.68,%,A
16480,11480,Potency,98.26,%,A
16481,11481,Potency,93.72,%,A
16482,11482,Potency,94.5,%,A
16483,11483,Potency,94.66,%,A
16484,11484,Potency,94.19,%,A
16485,11485,Potency,94.68,%,A
16486,11486,Potency,92.03,%,A
16487,11487,Potency,96.02,%,A
16488,11488,Content,95.84,%,A
16489,11489,Content,98.38,%,A
16490,11490,Potency,99.93,%,A
16491,11491,Content,94.61,%,A
16492,11492,Content,90.4,%,A
16493,11493,Content,93.14,%,A
16494,11494,Content,94.05,%,A
16495,11495,Potency,94.1,%,A
16496,11496,Content,97.98,%,A
16497,11497,Content,94.49,%,A
16498,11498,Potency,96.1,%,A
16499,11499,Potency,94.73,%,A
16500,11500,Potency,92.45,%,A
16501,11501,Potency,94.46,%,A
16502,11502,Content,93.03,%,A
16503,11503,Content,94.01,%,A
16504,11504,Potency,91.43,%,A
16505,11505,Potency,91.33,%,A
16506,11506,Content,99.61,%,A
16507,11507,Potency,93.85,%,A
16508,11508,Potency,98.55,%,A
16509,11509,Potency,93.23,%,A
16510,11510,Potency,95.58,%,A
16511,11511,Content,94.73,%,A
16512,11512,Potency,92.35,%,A
16513,11513,Potency,95.1,%,A
16514,11514,Potency,92.41,%,A
16515,11515,Content,97.79,%,A
16516,11516,Potency,92.11,%,A
16517,11517,Content,98.99,%,A
16518,11518,Potency,92.87,%,A
16519,11519,Content,96.92,%,A
16520,11520,Potency,91.82,%,A
16521,11521,Content,92.02,%,A
16522,11522,Content,97.57,%,A
16523,11523,Potency,98.47,%,A
16524,11524,Potency,92.4,%,A
16525,11525,Content,92.89,%,A
16526,11526,Content,92.93,%,A
16527,11527,Content,93.97,%,A
16528,11528,Content,93.39,%,A
16529,11529,Potency,91.93,%,A
16530,11530,Potency,92.32,%,A
16531,11531,Potency,98.39,%,A
16532,11532,Content,97.32,%,A
16533,11533,Content,95.34,%,A
16534,11534,Content,90.07,%,A
16535,11535,Content,92.22,%,A
16536,11536,Potency,95.8,%,A
16537,11537,Content,99.24,%,A
16538,11538,Content,93.68,%,A
16539,11539,Content,90.32,%,A
16540,11540,Content,95.65,%,A
16541,11541,Content,90.51,%,A
16542,11542,Content,93.12,%,A
16543,11543,Content,99.1,%,A
16544,11544,Content,92.9,%,A
16545,11545,Potency,99.96,%,A
16546,11546,Potency,95.34,%,A
16547,11547,Potency,95.29,%,A
16548,11548,Content,90.54,%,A
16549,11549,Potency,91.54,%,A
16550,11550,Content,99.14,%,A
16551,11551,Content,99.82,%,A
16552,11552,Potency,92.87,%,A
16553,11553,Content,97.13,%,A
16554,11554,Potency,99.13,%,A
16555,11555,Potency,91.56,%,A
16556,11556,Content,96.64,%,A
16557,11557,Potency,92.57,%,A
16558,11558,Potency,92.89,%,A
16559,11559,Content,94.63,%,A
16560,11560,Potency,95.78,%,A
16561,11561,Potency,92.21,%,A
16562,11562,Content,92.58,%,A
16563,11563,Potency,94.65,%,A
16564,11564,Content,90.13,%,A
16565,11565,Potency,94.68,%,A
16566,11566,Content,96.25,%,A
16567,11567,Potency,91.18,%,A
16568,11568,Content,92.22,%,A
16569,11569,Content,95.72,%,A
16570,11570,Potency,98.39,%,A
16571,11571,Potency,92.45,%,A
16572,11572,Content,98.6,%,A
16573,11573,Content,92.04,%,A
16574,11574,Content,97.98,%,A
16575,11575,Potency,96.45,%,A
16576,11576,Content,97.56,%,A
16577,11577,Content,93.57,%,A
16578,11578,Content,93.05,%,A
16579,11579,Content,96.05,%,A
16580,11580,Potency,96.47,%,A
16581,11581,Potency,93.6,%,A
16582,11582,Content,98.27,%,A
16583,11583,Potency,94.91,%,A
16584,11584,Content,94.95,%,A
16585,11585,Potency,91.44,%,A
16586,11586,Content,99.99,%,A
16587,11587,Content,90.96,%,A
16588,11588,Potency,90.18,%,A
16589,11589,Potency,97.42,%,A
16590,11590,Content,99.14,%,A
16591,11591,Content,94.47,%,A
16592,11592,Content,95.29,%,A
16593,11593,Potency,92.28,%,A
16594,11594,Content,94.55,%,A
16595,11595,Potency,93.53,%,A
16596,11596,Content,93.41,%,A
16597,11597,Potency,98.61,%,A
16598,11598,Content,96.5,%,A
16599,11599,Potency,94.09,%,A
16600,11600,Content,96.29,%,A
16601,11601,Potency,91.97,%,A
16602,11602,Content,95.58,%,A
16603,11603,Potency,92.8,%,A
16604,11604,Content,99.56,%,A
16605,11605,Potency,98.16,%,A
16606,11606,Content,94.36,%,A
16607,11607,Potency,92.35,%,A
16608,11608,Content,97.69,%,A
16609,11609,Content,93.74,%,A
16610,11610,Content,94.05,%,A
16611,11611,Content,94.09,%,A
16612,11612,Content,96.24,%,A
16613,11613,Content,96.45,%,A
16614,11614,Potency,96.45,%,A
16615,11615,Potency,99.12,%,A
